1,486.84668,218.22414,76,0
1,480.7506,253.79906,76,0
1,458.30988,39.484833,76,0.7853982
1,488.10455,85.70865,76,4.712389
1,424.3792,26.813538,76,3.1415927
1,489.87836,54.225876,76,0
1,187.69775,225.09036,70,0
1,227.94434,195.33698,70.8,0
1,147.94443,203.33698,70.8,0
1,148.30441,203.69698,70,0
1,235.41553,249.0303,70,0
1,125.384735,247.89075,73,0
1,217.38477,249.22412,73,0
1,169.69342,247.04134,73,0
1,123.02661,199.48586,73,3.1415927
1,187.75876,253.15128,70,0
1,112.647644,194.04016,70,0
1,205.53653,246.04018,70,0
1,260.35992,247.04141,73,0
1,256.49585,199.44632,73,3.1415927
1,170.27371,199.44637,73,3.1415927
1,147.85999,246.80809,70,0
1,230.08218,201.0303,70,0
1,146.61108,251.7814,70.8,0
1,236.83325,247.7814,70.8,0
1,196.20322,198.48462,70,0
1,189.06885,228.0019,70,0
1,121.63953,248.4657,70,0
1,451.19873,36.818176,76,1.5707964
1,416.10455,32.37532,76,3.1415927
1,404.82367,31.25798,76,3.1415927
1,486.3228,51.55919,76,0
1,121.03107,219.75703,70,0
1,149.7221,191.78142,70,0
1,226.16666,193.55917,70,0
1,229.19333,223.25252,70,0
1,157.1933,222.36363,70,0
1,242.71811,192.77962,73,3.1415927
1,166.71814,194.113,73,3.1415927
1,255.91565,248.8191,73,0
1,207.47104,188.81918,73,3.1415927
1,180.64764,261.1513,70,0
1,112.647644,191.37349,70,0
1,195.7587,193.59572,70,0
1,169.24896,257.26355,73,0
1,127.91547,188.37474,73,3.1415927
1,220.05142,258.113,73,0
1,139.16257,255.44635,73,0
1,484.74884,192.58586,76,0
1,488.74884,242.80807,76,0
1,154.61111,259.7814,70,0
1,235.9444,254.89252,70,0
1,263.75873,238.4846,70,0
1,178.40219,222.66856,70,1.5707964
1,482.52844,196.91013,76,0
1,467.19873,38.624985,76,1.5707964
1,416.10455,32.37532,76,3.1415927
1,429.71252,32.14685,76,3.1415927
1,480.1006,99.55919,76,0
1,491.69775,227.75703,76,0
1,179.94434,254.00363,70,0
1,178.16663,201.5592,70,0
1,141.19333,251.69698,70,0
1,221.19324,249.0303,70,0
1,133.38474,250.55742,73,0
1,211.16254,249.2241,73,0
1,135.0268,203.48576,73,3.1415927
1,147.02661,250.15251,73,0
1,114.8699,248.70685,70,0
1,113.5365,203.81795,70,0
1,199.31427,247.81793,70,0
1,226.13788,251.04132,73,0
1,214.1377,199.04141,73,3.1415927
1,230.71805,198.5574,73,3.1415927
1,149.82925,202.11302,73,3.1415927
1,138.97107,201.47476,70,0
1,219.4155,201.9192,70,0
1,255.05551,201.11472,70.8,0
1,250.16663,246.00363,70,0
1,193.53656,202.04016,70,0
2,414.07916,306.57977,46.3,0
2,132.74588,309.0242,46.3,0
2,72.3587,191.56966,0,0
2,251.38889,308.11478,36.5,0
2,400.86493,319.4468,0,0
2,133.30933,316.11346,0,0
2,223.53711,212.82375,36.5,0
2,319.5371,214.15709,36.5,0
2,426.43414,42.33011,40,0
2,391.76752,48.774567,40,0
2,386.2119,301.44122,46.3,0
2,278.20792,207.70633,36.5,0
2,301.6162,205.27383,36.5,1.5707964
2,148.52997,39.642822,40,0
2,76.52997,39.25586,40,0
2,264.81628,39.008026,35,0
2,390.96814,314.57977,46.3,0
2,130.96808,312.57974,46.3,0
2,472.3587,110.68077,0,0
2,327.83337,296.55923,38,0
2,380.42047,93.66904,0,0
2,150.19821,92.113464,0,0
2,219.98154,219.04597,36.5,0
2,317.75934,207.04597,36.5,0
2,211.32306,194.33008,46.3,0
2,242.43414,196.33008,46.3,0
2,470.65637,39.218994,40,0
2,229.319,305.48407,38,4.712389
2,233.17175,279.94055,38,0
2,382.30768,34.589264,40,0
2,145.86325,37.478104,40,0
2,267.48294,47.240997,35,0
2,390.96808,307.4687,46.3,0
2,138.96808,308.13535,46.3,0
2,38.580933,259.12524,0,0
2,277.1667,205.00368,36.5,0
2,451.53156,308.78015,0,0
2,80.86487,308.11353,0,0
2,383.5371,323.046,46.3,0
2,244.87045,213.2682,36.5,0
2,317.10077,201.44121,36.5,0
2,211.32303,192.77454,36.5,0
2,389.76746,37.441223,40,0
2,309.31903,309.03964,38,1.5707964
2,307.83838,285.27383,38,0
2,328.97443,27.478119,35,0
2,200.9744,22.366943,35,0
2,265.7051,45.65326,35,0
3,192.27917,340.3384,75.1,0
3,491.68652,340.19028,75.1,0
3,286.94577,343.15323,75.1,0
3,336.57538,122.56063,50.100002,0
3,287.09402,131.74582,50.100002,0
3,267.9385,345.5572,75.1,0
3,175.04962,347.4831,75.1,0
3,512.9755,345.2609,75.1,0
3,130.8786,343.8753,75.1,4.712389
3,353.41022,363.95728,75.1,0
3,348.22504,366.4758,75.1,0
3,352.917,137.52869,50.100002,0
3,206.99103,359.89905,75.1,0
3,468.47253,368.3435,75.1,0
3,141.31134,384.75046,75.1,4.712389
3,227.92502,357.41003,75.1,3.1415927
3,443.92505,370.15076,75.1,0
3,582.3055,283.62402,0,0
3,100.67584,181.54991,0,0
3,316.2315,137.38329,50.1,0
3,310.0093,369.67963,75.1,0
3,387.8376,347.47385,75.1,3.1415927
3,195.5412,391.62195,75.1,0
3,501.91162,369.39975,75.1,4.712389
3,274.05972,393.10342,75.1,0
3,386.65234,385.39972,75.1,0
3,245.61252,351.00507,75.1,0
3,138.79764,351.74582,75.1,0
3,222.9458,400.93103,75.1,0
3,487.68652,340.3384,75.1,0
3,278.2051,138.8569,50.100002,0
3,367.49408,341.11273,75.1,3.1415927
3,270.16074,343.03867,75.1,0
3,470.3089,395.03864,75.1,0
3,323.76746,139.43085,17,0
3,262.74356,393.2906,75.1,0
3,402.44727,346.03137,75.1,0
3,334.2503,150.86201,50.100002,0
3,470.9911,365.23242,75.1,0
3,259.58368,365.67688,75.1,0
3,302.20016,374.0838,75.1,4.712389
3,228.81393,369.85443,75.1,4.712389
3,443.92505,367.48407,75.1,0
3,146.74994,181.40176,0,0
3,330.898,463.3277,0,0
3,353.56482,377.38333,75.1,0
3,340.23145,135.01292,50.100002,0
3,495.09686,372.06638,75.1,4.712389
3,395.54126,388.9553,75.1,0
3,192.87457,392.51083,75.1,0
3,304.87457,135.62189,50.1,3.1415927
3,171.54126,352.5108,75.1,3.1415927
3,221.61255,390.11618,75.1,0
3,294.35324,134.85693,50.100002,0
3,237.168,358.26437,75.1,0
3,488.57538,338.56064,75.1,0
3,402.64954,343.30136,75.1,0
3,387.04962,342.00165,75.1,0
3,312.8274,135.92755,50.100002,0
3,512.0867,387.92755,75.1,0
3,344.2119,138.54196,50.100002,1.5707964
3,518.7435,359.51285,75.1,4.712389
3,484.22498,395.80914,75.1,0
3,468.4726,360.63983,75.1,0
3,216.76886,355.45465,75.1,0
3,394.69476,363.89905,75.1,0
3,329.16315,367.56528,75.1,4.712389
3,441.25836,383.18777,75.1,0
3,229.99915,371.6322,75.1,0
3,571.04626,288.95734,0,0
3,186.89807,167.92029,0,0
3,204.82413,371.7537,75.1,1.5707964
3,433.56482,365.23517,75.1,0
3,265.1709,348.0664,75.1,3.1415927
3,386.0598,387.77008,75.1,0
3,178.65231,393.696,75.1,0
3,177.46722,349.84412,75.1,3.1415927
3,269.91165,391.62195,75.1,0
1,148.40222,212.00188,70,0
1,100.52841,52.91014,73,0
1,112.083984,213.79901,70,0
1,175.86545,38.595978,73,0
1,140.77127,43.930893,73,0
1,125.04587,42.813522,73,3.1415927
1,199.41672,206.42033,70,0
1,206.54504,45.33696,73,0
1,379.03107,215.31258,70,0
1,298.3888,29.114756,125,0
1,323.27777,27.336977,125,0
1,107.637695,29.474754,125,0
1,248.71387,46.99533,73,0
1,170.9361,203.88419,73,0
1,87.24896,26.596878,161,0
1,260.86984,23.817957,125,0
1,169.75876,228.70682,70,0
1,137.16257,24.779634,161,0
1,280.0866,19.372019,125,0
1,280.53107,34.483124,125,0
1,362.7533,240.2609,70,0
1,333.31897,217.39964,70,1.5707964
1,415.323,205.80122,70,0
1,413.19672,230.36696,70,0
1,108.082214,32.585854,126,0
1,107.63785,30.363625,127,0
1,107.19348,31.696949,128,0
1,111.19354,32.14138,129,0
1,350.38885,24.225855,125,0
1,351.72226,25.55918,126,0
1,322.83356,26.892508,126,0
1,244.42548,24.262383,125,0
1,143.82928,25.224068,161,0
1,147.82935,24.779613,161,0
1,155.3848,24.335178,161,0
1,163.38477,22.5574,161,0
1,94.804565,26.152424,161,0
1,114.804565,27.485748,161,0
1,101.9158,27.041294,161,0
1,107.693634,26.59684,161,0
1,309.29114,236.89076,70,1.5707964
1,168.08398,196.02124,70,0
1,282.75067,35.132355,73,0
1,208.7543,36.818176,73,0
1,245.6601,37.708664,73,3.1415927
1,234.37918,37.480194,73,3.1415927
1,268.75,19.753662,73,0
1,182.54504,37.33696,73,0
1,146.14224,195.75702,70,0
1,334.8332,204.22589,70.8,0
1,401.49994,205.11475,70.8,0
1,336.08228,204.58586,70,0
1,115.637695,229.47476,70,0
1,114.4917,193.66199,73,0
1,139.82498,19.884201,73,0
1,342.4959,241.66847,73,0
1,360.71808,203.89081,73,3.1415927
1,312.13794,208.8191,73,3.1415927
1,389.91547,240.37474,73,0
1,98.20322,201.59572,70,0
1,187.5365,194.92905,70,0
1,403.98096,234.48462,70,0
1,378.3601,198.59686,73,3.1415927
1,198.35992,229.26363,73,0
1,137.91565,233.70801,73,0
1,157.1625,231.44629,73,0
1,94.49585,235.4463,73,0
1,421.16254,203.89081,73,3.1415927
1,173.85992,226.36362,70,0
1,401.85992,201.03029,70,0
1,113.94446,233.11472,70.8,0
1,174.83328,223.78143,70.8,0
1,366.83325,237.11475,70.8,0
1,371.64215,211.37201,70,0
1,310.75327,190.03867,70,0
1,423.19775,239.37198,70,0
1,100.430145,45.844086,73,0
1,99.767456,21.801208,73,0
1,307.41895,22.366974,161,0
1,368.52655,237.9192,70,0
1,90.62445,42.224106,73,0
1,195.63956,243.13235,70,4.712389
1,307.63956,193.35458,70,0
1,229.6601,40.375313,73,3.1415927
1,271.4167,26.864777,73,0
1,153.25336,228.6459,70,0
1,343.7221,244.22586,70,0
1,385.5,192.6703,70,0
1,344.08228,215.25255,70,0
1,386.7489,227.69696,70,0
1,257.60278,21.217545,125,0
1,98.9361,186.9953,73,0
1,87.384735,226.5574,73,0
1,171.38477,215.44633,73,0
1,129.02676,226.59686,73,0
1,213.02661,214.59695,73,0
1,112.425446,191.81793,70,0
1,352.8698,189.5957,70,0
1,176.42542,241.59572,70,0
1,421.0268,208.37468,73,4.712389
1,368.13776,194.59695,73,3.1415927
1,360.13788,243.48576,73,0
1,421.16248,242.11298,73,4.712389
1,320.27362,241.66852,73,0
1,402.4959,190.55746,73,3.1415927
1,193.41547,212.14142,70,0
1,110.30438,222.36362,70,0
1,420.61108,222.44806,70,0
1,112.61102,221.11475,70.8,0
1,194.3888,211.33698,70.8,0
1,298.75333,20.260902,125,0
1,142.20795,191.62189,70,3.1415927
1,107.767456,26.220947,125,0
1,136.52658,41.474747,73,0
1,201.2117,40.892525,73,0
1,174.08765,45.707085,73,0
1,276.0867,18.927572,125,0
1,320.0867,17.594244,125,0
1,183.9578,244.89078,70,1.5707964
1,148.52844,202.24347,70,0
1,392.97284,217.35458,70,0
1,364.75,192.19812,70,0
1,364.8089,218.86815,70,0
1,286.8332,29.114761,73,0
1,191.1933,217.0303,70,0
1,119.19324,217.0303,70,0
1,144.71387,218.55087,73,0
1,130.04724,29.661987,73,0
1,279.82922,51.0019,73,0
1,289.9157,50.59687,73,0
1,101.91547,194.15251,73,1.5707964
1,163.98096,205.15128,70,0
1,148.42535,239.3735,70,0
1,322.20325,190.92908,70,0
1,113.606995,241.22406,73,1.5707964
1,330.30438,216.58585,70,0
1,254.30435,37.93914,73,0
1,117.49994,217.11475,70.8,0
1,329.5,215.78143,70.8,0
1,190.83331,219.33698,70.8,0
1,360.08667,243.37201,215.7,0
1,410.3089,187.37201,70,0
1,158.30426,222.4831,70,0
1,412.4301,211.17744,70,4.712389
1,411.76746,240.46785,70,0
1,91.418945,25.922516,70,0
1,198.08765,48.37375,73,0
1,171.87842,44.448074,73,0
1,226.37921,50.813538,73,3.1415927
1,215.43787,51.041977,73,3.1415927
1,255.63776,41.050243,74,0
1,285.49988,30.448105,74,0
1,331.82922,241.66852,73,1.5707964
1,334.35992,195.48582,73,1.5707964
1,283.82922,52.335243,73,0
1,293.9157,54.59687,73,0
2,391.48297,29.88623,35,0
2,793.6921,335.48526,0,0
2,340.05554,330.33704,5,0
2,679.7594,184.96152,44,0
2,651.7594,216.29489,44,0
2,189.93364,354.7442,50,0
2,672.6564,205.13452,44,0
2,25.9897,32.46785,64,4.712389
2,239.30927,28.917969,0,0
2,308.08557,37.47809,35,0
2,488.08554,31.478027,35,0
2,154.8225,318.7442,50,1.5707964
2,273.93365,356.0775,50,0
2,402.81628,31.65329,35,0
2,68.3587,342.8186,0,0
2,682.5,214.55923,45,5.2359877
2,655.7594,206.96155,44,0
2,683.7594,192.96155,44,0
2,158.37811,338.96637,50,0.7853982
2,322.3781,356.96637,50,0
2,686.3781,356.96637,40,0
2,310.65634,37.13452,35,0
2,170.65634,231.13452,50,0
2,23.309296,147.36237,0,0
2,774.7522,64.81146,0,0
2,492.75223,38.815796,35,0
2,404.81628,35.65329,35,0
2,794.3587,338.8186,0,0
2,252.5,328.55923,50,0
2,689.7594,210.96155,44,0
2,649.7594,206.96155,44,0
2,176.37811,358.9664,50,0
2,272.3781,356.9664,50,0
2,344.3781,350.9664,50,0
2,22.656342,91.13452,10.1,4.712389
2,668.6564,187.13452,44,0
2,487.30933,35.362366,35,0
2,300.75223,34.811462,35,0
2,328.75223,34.8114,35,0
3,303.54532,213.80121,57,3.1415927
3,386.55328,169.44809,57,1.5707964
3,315.33618,174.99428,57,0
3,304.00284,176.3276,57,0
3,333.323,215.13455,57,3.1415927
3,176.51266,214.63098,57,0
3,269.28732,211.0102,57,0
3,186.94952,199.18945,57,4.712389
3,145.78708,57.846237,0,0
3,382.42236,126.3801,57,1.5707964
3,231.12982,211.68216,57,3.1415927
3,231.47589,183.32657,57,3.1415927
3,376.75,87.30919,57,0
3,166.97546,179.03867,57,0
3,371.86438,212.372,57,0
3,386.1089,185.89255,57,1.5707964
3,386.55328,178.33694,57,1.5707964
3,17.32306,119.57899,42,4.712389
3,264.77542,235.67032,57,3.1415927
3,284.22504,202.54984,57,0
3,307.5584,204.77206,57,0
3,19.545227,68.46789,41,4.712389
3,164.06818,192.40874,57,0
3,264.84286,201.23242,57,0
3,194.94952,188.5228,57,4.712389
3,152.8982,44.512894,0,0
3,372.6446,184.15788,57,1.5707964
3,231.12982,204.57104,57,3.1415927
3,233.25372,176.21545,57,3.1415927
3,170.5278,212.64253,57,0
3,384.7533,99.038666,57,3.1415927
3,386.0866,117.260895,57,3.1415927
3,274.99762,235.22586,57,3.1415927
3,286.10876,233.00366,57,3.1415927
3,153.32309,213.80124,57,3.1415927
3,206.99765,213.89253,57,3.1415927
3,192.6695,180.3276,57,0
3,224.8917,180.77205,57,0
3,152.51263,187.96432,57,0
3,248.8429,211.01022,57,0
3,307.8384,202.74504,57,4.712389
3,329.78705,128.06848,0,0
3,381.53345,126.3801,57,1.5707964
3,349.35202,199.2377,57,2.6179938
3,331.92038,175.32658,57,2.6179938
3,379.41675,87.30922,57,0
3,374.97546,160.37201,57,3.1415927
3,274.0866,213.26088,57,0
3,184.87866,211.57901,57,3.1415927
3,216.33102,213.44817,57,3.1415927
3,226.55328,213.0038,57,3.1415927
1,168.1665,195.11476,87.4,0
1,56.166626,197.78143,87.4,0
1,170.30438,199.03032,86.6,0
1,58.30432,198.14143,86.6,0
1,116.713806,167.66202,86.6,0
1,128.71378,168.10645,86.6,0
1,216.30615,198.24347,86.6,0
1,98.97278,198.24347,86.6,0
1,141.16248,197.00186,86.6,0
1,31.384705,196.55748,86.6,0
1,197.0267,199.70801,86.6,0
1,81.02661,197.48589,86.6,0
1,268.53204,36.373802,73,0
1,326.77106,34.597534,73,3.1415927
1,312.82355,37.03575,73,3.1415927
1,148.08331,167.75365,86.6,0
1,169.86444,28.260895,73,0
1,37.291122,165.33519,86.6,1.5707964
1,193.3143,172.70686,86.6,0
1,77.75873,169.59573,86.6,0
1,191.64221,28.70533,73,0
1,91.72208,174.67032,86.6,0
1,215.27774,176.44809,86.6,0
1,180.08221,196.36365,86.6,0
1,59.193237,193.69699,86.6,0
1,130.04715,164.10646,86.6,0
1,122.49161,32.995346,72,0
1,146.08395,168.02126,86.6,0
1,148.75055,37.3546,72,0
1,155.3847,199.6685,86.6,0
1,34.05139,189.44637,86.6,0
1,84.13782,199.70804,86.6,0
1,205.47104,199.26364,86.6,0
1,323.64313,39.92935,72,0
1,348.99332,36.375328,72,3.1415927
1,362.60138,37.03575,72,3.1415927
1,174.75,35.309204,72,0
1,37.419983,167.81647,86.6,0
1,180.97552,168.70534,86.6,0
1,127.957794,194.66852,86.6,0
1,225.31433,201.1513,86.6,0
1,98.203156,199.81796,86.6,0
1,182.3888,201.33699,86.6,0
1,50.833252,201.33698,86.6,0
1,135.6377,181.25255,86.6,0
1,91.19318,181.25255,86.6,0
1,202.04712,172.10648,86.6,0
1,175.82492,22.32869,71,0
1,30.528366,178.68788,86.6,1.5707964
1,110.52838,33.79905,71,0
1,163.38467,206.77963,86.6,0
1,421.16254,203.66858,86.6,0
1,200.58224,205.04137,86.6,0
1,68.58215,202.81921,86.6,0
1,268.53207,35.484894,71,0
1,323.21558,35.48642,71,3.1415927
1,308.37915,36.14685,71,3.1415927
1,29.86113,162.42033,86.6,0
1,137.86441,36.260895,71,0
1,228.40222,188.4463,86.6,0
1,179.98096,178.04019,86.6,0
1,57.31427,174.04018,86.6,0
1,157.86441,36.70533,71,0
1,142.38876,180.89255,86.6,0
1,27.722168,173.78143,86.6,0
1,173.85995,190.14143,86.6,0
1,57.415436,191.91924,86.6,0
1,107.82492,168.55092,86.6,0
1,118.04712,28.550888,72,0
1,322.08392,30.243454,72,0
1,149.16248,204.11296,86.6,0
1,34.05139,195.66856,86.6,0
1,197.91562,200.59692,86.6,0
1,82.80438,201.04143,86.6,0
1,268.53195,37.262665,72,0
1,212.10443,37.2642,72,3.1415927
1,224.82364,35.257965,72,3.1415927
1,118.75,197.08699,86.6,0
1,50.753296,166.03868,86.6,0
1,173.86441,163.37201,86.6,0
1,228.40222,190.22409,86.6,0
1,202.20322,186.92908,86.6,0
1,80.425415,181.15129,86.6,0
1,333.19507,30.687899,72,0
1,199.27762,201.33699,86.6,0
1,57.944397,195.5592,86.6,0
1,120.52658,185.69699,86.6,0
1,163.63766,183.47478,86.6,0
1,227.82495,26.32869,72,0
1,61.158264,164.55089,86.6,0
1,231.4173,176.02124,86.6,0
1,87.04108,176.02124,86.6,0
1,41.606934,203.6685,86.6,0
1,178.94025,210.77968,86.6,0
1,72.582214,197.93027,86.6,0
1,211.69327,202.81924,86.6,0
1,268.53198,31.929352,72,0
1,303.65997,29.264252,72,3.1415927
1,316.37915,33.480225,72,3.1415927
1,124.08325,45.087036,72,0
1,142.7533,29.14975,72,0
1,125.29114,178.66849,86.6,1.5707964
1,41.758728,169.1776,86.6,0
1,213.75873,165.15129,86.6,0
1,164.53113,30.483093,72,0
2,508.701,319.24255,54.7,1.5707964
2,505.09033,125.82042,60,3.6651917
2,510.9076,82.79325,60,1.5707964
2,465.47595,96.21544,60,1.5707964
2,472.50507,133.85608,60,0
2,97.02533,518.152,0,0
2,92.96808,122.49536,54.7,0
2,497.32306,431.8012,54.7,1.5707964
2,496.65637,459.8012,54.7,1.5707964
2,39.976013,504.02905,0,0
2,299.75937,342.96155,44,0
2,129.09265,129.6282,36.5,0
2,273.41666,304.64258,44,0
2,57.711517,313.63306,67,1.5707964
2,271.1667,280.5592,44,1.3089969
2,511.36768,301.9092,54.7,1.5707964
2,506.42365,71.153725,60,2.8797934
2,508.2409,108.126595,60,1.5707964
2,470.80933,104.21544,60,1.5707964
2,464.50507,133.85608,60,0
2,53.02539,511.4853,0,0
2,83.634735,127.82869,54.7,0
2,165.32306,125.13455,37,0
2,503.32306,178.46791,54.7,1.5707964
2,502.6427,542.69574,0,0
2,470.42603,64.29489,60,0
2,262.42596,297.6282,44,0
2,129.41666,135.30925,44,0
2,67.0448,425.63306,67,0
2,296.50003,331.2259,44,0
2,496.701,297.90924,54.7,1.5707964
2,499.75696,71.15375,60,2.8797934
2,512.2409,104.126595,60,1.5707964
2,464.14264,106.882095,60,1.5707964
2,477.83838,133.85608,60,0
2,86.3587,515.4852,0,0
2,92.96808,122.49536,54.7,0
2,499.98975,419.80124,54.7,1.5707964
2,499.32306,202.46791,54.7,1.5707964
2,121.30939,513.3624,0,0
2,294.426,341.62823,44,0
2,130.42596,122.96153,36.5,0
2,329.4167,308.64258,44,1.5707964
2,57.711426,333.63306,67,1.8325957
2,267.1667,292.5592,44,1.5707964
3,211.76746,20.912333,80.1,0
3,176.8746,60.955254,80.1,0
3,232.55316,26.33699,80.1,0
3,247.6643,27.670319,80.1,0
3,239.88657,26.559212,80.1,0
3,228.00287,65.66096,80.1,0
3,235.33618,65.21651,80.1,0
3,55.767456,36.467888,67,0
3,170.95703,25.297646,80.1,0.5235988
3,211.28735,44.78797,80.1,0
3,200.9495,69.41168,80.1,1.5707964
3,246.89816,140.51288,0,0
3,128.86682,39.268982,80.1,0
3,192.21194,21.801224,80.1,0
3,178.65234,62.73304,80.1,0
3,76.108765,35.225876,41,0
3,53.886536,33.892548,41,0
3,64.77545,35.448105,41,0
3,132.00287,61.216515,80.1,0
3,132.22507,63.43873,80.1,0
3,166.8786,22.245663,80.1,0
3,131.84601,23.519882,80.1,0
3,143.73181,29.67688,80.1,0
3,205.39401,75.63391,80.1,1.5707964
3,102.89816,165.40178,0,0
3,231.9779,34.824524,80.1,1.5707964
3,71.32309,33.356773,41,0
3,179.54126,63.621925,80.1,0
3,71.66431,34.78144,87,0
3,123.11398,66.54984,80.1,0
3,135.78064,66.99428,80.1,0
3,39.767487,31.134554,41,0
3,131.84598,31.51988,80.1,0.2617994
3,189.06516,24.343521,80.1,0
3,207.17172,67.63392,80.1,1.5707964
3,250.4537,176.06844,0,0
3,232.86682,34.824554,80.1,0
3,61.44219,36.114765,87,0
3,50.33113,33.892532,87,0
